Date,Open,High,Low,Close,Volume,Adj Close
2012-07-16,4082.199951,4126.899902,4082.199951,4105.100098,000,4105.100098
2012-07-13,4068.00,4103.00,4062.300049,4082.199951,000,4082.199951
2012-07-12,4096.50,4108.700195,4062.50,4068.00,000,4068.00
2012-07-11,4098.00,4102.399902,4076.399902,4096.50,000,4096.50
2012-07-10,4118.299805,4135.899902,4088.699951,4098.00,000,4098.00
2012-07-09,4157.799805,4157.799805,4111.00,4118.299805,000,4118.299805
2012-07-06,4169.200195,4169.399902,4145.00,4157.799805,000,4157.799805
2012-07-05,4172.200195,4175.799805,4157.00,4169.200195,000,4169.200195
2012-07-04,4127.200195,4172.50,4127.200195,4172.200195,000,4172.200195
2012-07-03,4133.00,4141.799805,4119.899902,4127.200195,000,4127.200195
2012-07-02,4094.600098,4151.50,4094.600098,4133.00,000,4133.00
2012-06-29,4044.800049,4117.00,4032.399902,4094.600098,000,4094.600098
2012-06-28,4043.199951,4074.100098,4041.300049,4044.800049,000,4044.800049
2012-06-27,4013.300049,4044.699951,4013.100098,4043.199951,000,4043.199951
2012-06-26,4027.800049,4027.800049,4002.300049,4013.300049,000,4013.300049
2012-06-25,4048.199951,4048.199951,3993.800049,4027.800049,000,4027.800049
2012-06-22,4087.600098,4087.600098,4038.600098,4048.199951,000,4048.199951
2012-06-21,4132.399902,4136.399902,4084.800049,4087.600098,000,4087.600098
2012-06-20,4123.299805,4159.299805,4123.299805,4132.399902,000,4132.399902
2012-06-19,4136.899902,4136.899902,4103.50,4123.299805,000,4123.299805
2012-06-18,4057.300049,4138.799805,4057.300049,4136.899902,000,4136.899902
2012-06-15,4042.199951,4064.199951,4035.00,4057.300049,000,4057.300049
2012-06-14,4063.800049,4063.800049,4026.50,4042.199951,000,4042.199951
2012-06-13,4072.899902,4087.800049,4048.50,4063.800049,000,4063.800049
2012-06-12,4063.699951,4085.600098,4060.800049,4072.899902,000,4072.899902
2012-06-08,4108.600098,4121.399902,4054.800049,4063.699951,000,4063.699951
2012-06-07,4055.300049,4118.200195,4055.300049,4108.600098,000,4108.600098
2012-06-06,4043.699951,4063.699951,4035.00,4055.300049,000,4055.300049
2012-06-05,3985.00,4047.199951,3985.00,4043.699951,000,4043.699951
2012-06-04,4063.899902,4063.899902,3985.00,3985.00,000,3985.00
2012-06-01,4076.300049,4076.300049,4030.399902,4063.899902,000,4063.899902
2012-05-31,4094.199951,4094.199951,4035.899902,4076.300049,000,4076.300049
2012-05-30,4114.399902,4114.399902,4070.50,4094.199951,000,4094.199951
2012-05-29,4068.00,4118.00,4037.899902,4114.399902,000,4114.399902
2012-05-28,4029.199951,4070.800049,4029.199951,4068.00,000,4068.00
2012-05-25,4057.300049,4071.300049,4024.800049,4029.199951,000,4029.199951
2012-05-24,4068.199951,4089.699951,4050.600098,4055.800049,000,4055.800049
2012-05-23,4117.50,4117.50,4065.800049,4067.00,000,4067.00
2012-05-22,4083.50,4122.600098,4083.50,4121.00,000,4121.00
2012-05-21,4053.199951,4088.699951,4043.699951,4073.600098,000,4073.600098
2012-05-18,4141.799805,4141.799805,4026.50,4046.50,000,4046.50
2012-05-17,4169.200195,4183.899902,4136.899902,4157.399902,000,4157.399902
2012-05-16,4252.799805,4252.799805,4165.50,4165.50,000,4165.50
2012-05-15,4285.799805,4285.799805,4251.799805,4266.299805,000,4266.299805
2012-05-14,4287.50,4304.399902,4284.200195,4297.00,000,4297.00
2012-05-11,4296.00,4302.200195,4274.399902,4285.100098,000,4285.100098
2012-05-10,4269.899902,4296.100098,4269.899902,4295.600098,000,4295.600098
2012-05-09,4310.799805,4312.200195,4257.899902,4275.100098,000,4275.100098
2012-05-08,4310.299805,4327.200195,4297.399902,4314.399902,000,4314.399902
2012-05-07,4375.399902,4375.399902,4299.00,4301.299805,000,4301.299805
2012-05-04,4421.799805,4421.799805,4389.200195,4396.00,000,4396.00
2012-05-03,4434.899902,4443.50,4429.00,4429.00,000,4429.00
2012-05-02,4435.899902,4445.899902,4428.50,4435.899902,000,4435.899902
2012-05-01,4398.600098,4448.50,4398.600098,4429.50,000,4429.50
2012-04-30,4373.399902,4397.899902,4373.00,4396.600098,000,4396.600098
2012-04-27,4376.700195,4386.100098,4362.100098,4362.100098,000,4362.100098
2012-04-26,4369.100098,4393.799805,4367.00,4375.200195,000,4375.200195
2012-04-24,4344.799805,4373.399902,4337.700195,4360.399902,000,4360.399902
2012-04-23,4364.299805,4364.600098,4351.00,4352.399902,000,4352.399902
2012-04-20,4359.299805,4368.100098,4353.50,4366.50,000,4366.50
2012-04-19,4349.899902,4377.100098,4347.399902,4362.700195,000,4362.700195
2012-04-18,4301.600098,4349.399902,4301.399902,4348.700195,000,4348.700195
2012-04-17,4302.00,4321.399902,4286.399902,4288.799805,000,4288.799805
2012-04-16,4312.50,4312.700195,4288.00,4302.299805,000,4302.299805
2012-04-13,4294.399902,4330.50,4294.399902,4323.299805,000,4323.299805
2012-04-12,4248.899902,4280.600098,4248.899902,4280.600098,000,4280.600098
2012-04-10,4309.799805,4310.00,4274.50,4292.299805,000,4292.299805
2012-04-05,4322.50,4323.100098,4286.299805,4319.799805,000,4319.799805
2012-04-04,4328.100098,4341.50,4316.399902,4333.899902,000,4333.899902
2012-04-03,4336.299805,4351.799805,4327.700195,4337.00,000,4337.00
2012-04-02,4349.399902,4377.50,4327.799805,4329.299805,000,4329.299805
2012-03-30,4340.299805,4361.100098,4335.200195,4335.200195,000,4335.200195
2012-03-29,4339.399902,4351.100098,4328.700195,4337.899902,000,4337.899902
2012-03-28,4297.799805,4346.899902,4294.799805,4343.50,000,4343.50
2012-03-27,4273.50,4308.399902,4273.399902,4301.299805,000,4301.299805
2012-03-26,4269.700195,4289.799805,4262.799805,4262.799805,000,4262.799805
2012-03-23,4262.299805,4277.799805,4238.399902,4270.399902,000,4270.399902
2012-03-22,4251.600098,4282.700195,4250.799805,4273.700195,000,4273.700195
2012-03-21,4265.50,4275.200195,4242.799805,4254.299805,000,4254.299805
2012-03-20,4292.399902,4292.700195,4263.100098,4275.00,000,4275.00
2012-03-19,4282.399902,4309.00,4281.399902,4290.799805,000,4290.799805
2012-03-16,4278.299805,4283.600098,4263.799805,4276.200195,000,4276.200195
2012-03-15,4282.100098,4282.399902,4264.799805,4277.799805,000,4277.799805
2012-03-14,4260.799805,4294.899902,4260.399902,4287.200195,000,4287.200195
2012-03-13,4203.399902,4253.399902,4202.899902,4247.600098,000,4247.600098
2012-03-12,4214.799805,4215.299805,4193.899902,4196.700195,000,4196.700195
2012-03-09,4180.200195,4215.899902,4180.00,4212.00,000,4212.00
2012-03-08,4152.100098,4177.100098,4146.399902,4171.00,000,4171.00
2012-03-07,4193.200195,4193.200195,4143.700195,4143.700195,000,4143.700195
2012-03-06,4253.399902,4253.799805,4201.899902,4204.700195,000,4204.700195
2012-03-05,4268.399902,4273.600098,4250.700195,4263.00,000,4263.00
2012-03-02,4264.200195,4290.00,4263.700195,4273.100098,000,4273.100098
2012-03-01,4291.00,4291.00,4248.00,4255.50,000,4255.50
2012-02-29,4269.200195,4318.799805,4269.200195,4298.50,000,4298.50
2012-02-28,4268.00,4285.200195,4257.299805,4262.700195,000,4262.700195
2012-02-27,4296.299805,4300.100098,4257.799805,4267.399902,000,4267.399902
2012-02-24,4288.00,4307.50,4283.799805,4306.799805,000,4306.799805
2012-02-23,4291.899902,4293.200195,4265.899902,4286.200195,000,4286.200195
2012-02-22,4288.399902,4305.50,4274.799805,4293.100098,000,4293.100098
2012-02-21,4258.600098,4298.50,4245.399902,4291.200195,000,4291.200195
2012-02-20,4213.700195,4256.100098,4209.600098,4256.100098,000,4256.100098
2012-02-17,4192.700195,4214.50,4187.799805,4195.899902,000,4195.899902
2012-02-16,4243.200195,4243.200195,4170.200195,4181.899902,000,4181.899902
2012-02-15,4242.00,4258.899902,4225.100098,4253.399902,000,4253.399902
2012-02-14,4279.299805,4280.600098,4234.00,4242.799805,000,4242.799805
2012-02-13,4244.899902,4289.700195,4244.899902,4285.100098,000,4285.100098
2012-02-10,4280.299805,4288.600098,4245.299805,4245.299805,000,4245.299805
2012-02-09,4283.399902,4283.700195,4244.899902,4282.899902,000,4282.899902
2012-02-08,4268.799805,4294.299805,4268.799805,4290.700195,000,4290.700195
2012-02-07,4290.50,4312.00,4269.299805,4274.200195,000,4274.200195
2012-02-06,4267.00,4310.50,4265.799805,4296.00,000,4296.00
2012-02-03,4271.600098,4275.50,4248.899902,4251.200195,000,4251.200195
2012-02-02,4242.50,4284.799805,4241.100098,4267.799805,000,4267.799805
2012-02-01,4258.899902,4264.399902,4225.700195,4225.700195,000,4225.700195
2012-01-31,4270.700195,4287.399902,4261.100098,4262.700195,000,4262.700195
2012-01-30,4286.700195,4294.700195,4264.50,4272.700195,000,4272.700195
2012-01-27,4276.700195,4315.600098,4276.700195,4288.399902,000,4288.399902
2012-01-25,4227.700195,4271.50,4227.299805,4271.299805,000,4271.299805
2012-01-24,4228.399902,4249.399902,4218.399902,4224.200195,000,4224.200195
2012-01-23,4236.299805,4238.600098,4223.899902,4225.100098,000,4225.100098
2012-01-20,4222.200195,4250.600098,4220.100098,4239.600098,000,4239.600098
2012-01-19,4228.200195,4258.399902,4214.799805,4214.799805,000,4214.799805
2012-01-18,4216.799805,4228.700195,4200.600098,4217.899902,000,4217.899902
2012-01-17,4159.600098,4215.600098,4158.799805,4215.600098,000,4215.600098
2012-01-13,4190.399902,4203.600098,4185.299805,4195.899902,000,4195.899902
2012-01-12,4190.50,4196.50,4167.100098,4181.00,000,4181.00
2012-01-11,4160.899902,4202.299805,4160.899902,4187.50,000,4187.50
2012-01-10,4114.200195,4154.299805,4114.200195,4152.200195,000,4152.200195
2012-01-09,4115.399902,4129.00,4088.699951,4105.399902,000,4105.399902
2012-01-06,4140.299805,4144.100098,4107.799805,4108.50,000,4108.50
2012-01-05,4179.399902,4179.399902,4131.700195,4142.700195,000,4142.700195
2012-01-04,4124.100098,4202.399902,4123.899902,4187.799805,000,4187.799805
2012-01-03,4069.899902,4108.100098,4069.100098,4101.200195,000,4101.200195
2011-12-30,4076.899902,4088.699951,4054.800049,4056.600098,000,4056.600098
2011-12-29,4081.800049,4081.800049,4038.100098,4071.100098,000,4071.100098
2011-12-28,4139.399902,4142.600098,4086.199951,4088.800049,000,4088.800049
2011-12-23,4103.00,4140.399902,4103.00,4140.399902,000,4140.399902
2011-12-22,4133.50,4134.200195,4084.800049,4090.800049,000,4090.800049
2011-12-21,4074.00,4147.399902,4073.899902,4139.50,000,4139.50
2011-12-20,4060.600098,4076.300049,4050.300049,4053.100098,000,4053.100098
2011-12-19,4148.00,4148.200195,4058.800049,4060.399902,000,4060.399902
2011-12-16,4141.799805,4166.100098,4140.00,4159.200195,000,4159.200195
2011-12-15,4179.399902,4179.399902,4115.200195,4139.799805,000,4139.799805
2011-12-14,4184.50,4202.100098,4168.100098,4190.50,000,4190.50
2011-12-13,4235.600098,4235.600098,4181.200195,4193.399902,000,4193.399902
2011-12-12,4222.299805,4271.899902,4221.899902,4252.799805,000,4252.799805
2011-12-09,4259.600098,4260.200195,4186.100098,4203.00,000,4203.00
2011-12-08,4288.799805,4290.899902,4271.299805,4280.700195,000,4280.700195
2011-12-07,4272.600098,4316.299805,4272.50,4292.50,000,4292.50
2011-12-06,4317.00,4317.899902,4257.200195,4262.00,000,4262.00
2011-12-05,4292.799805,4335.200195,4292.799805,4321.299805,000,4321.299805
2011-12-02,4225.299805,4288.00,4225.299805,4288.00,000,4288.00
2011-12-01,4157.50,4240.399902,4157.50,4228.600098,000,4228.600098
2011-11-30,4098.100098,4119.799805,4078.899902,4119.799805,000,4119.799805
2011-11-29,4065.199951,4102.100098,4040.399902,4102.100098,000,4102.100098
2011-11-28,3997.100098,4072.199951,3996.800049,4058.199951,000,4058.199951
2011-11-25,4042.899902,4042.899902,3973.800049,3984.300049,000,3984.300049
2011-11-24,4049.399902,4072.600098,4029.50,4044.199951,000,4044.199951
2011-11-23,4125.100098,4126.00,4051.00,4051.00,000,4051.00
2011-11-22,4147.100098,4152.600098,4093.899902,4133.00,000,4133.00
2011-11-21,4172.100098,4181.399902,4140.399902,4163.00,000,4163.00
2011-11-18,4238.200195,4239.100098,4172.600098,4177.00,000,4177.00
2011-11-17,4246.299805,4277.700195,4227.00,4258.200195,000,4258.200195
2011-11-16,4291.299805,4307.50,4247.399902,4247.399902,000,4247.399902
2011-11-15,4299.700195,4303.00,4276.50,4285.600098,000,4285.600098
2011-11-14,4310.50,4363.100098,4304.600098,4304.600098,000,4304.600098
2011-11-11,4245.299805,4296.50,4244.299805,4296.50,000,4296.50
2011-11-10,4306.100098,4306.100098,4205.00,4244.100098,000,4244.100098
2011-11-09,4311.100098,4365.00,4311.100098,4346.100098,000,4346.100098
2011-11-08,4282.50,4301.50,4274.100098,4293.799805,000,4293.799805
2011-11-07,4281.899902,4288.00,4252.299805,4273.399902,000,4273.399902
2011-11-04,4200.600098,4282.50,4200.600098,4281.100098,000,4281.100098
2011-11-03,4192.299805,4212.100098,4145.200195,4171.799805,000,4171.799805
2011-11-02,4216.100098,4217.00,4141.299805,4184.600098,000,4184.600098
2011-11-01,4278.100098,4278.399902,4232.50,4232.899902,000,4232.899902
2011-10-31,4348.899902,4358.200195,4298.100098,4298.100098,000,4298.100098
2011-10-28,4366.399902,4417.600098,4339.600098,4353.299805,000,4353.299805
2011-10-27,4247.399902,4353.00,4242.200195,4348.200195,000,4348.200195
2011-10-26,4213.100098,4257.899902,4173.50,4242.50,000,4242.50
2011-10-25,4268.399902,4268.399902,4212.299805,4227.899902,000,4227.899902
2011-10-24,4155.200195,4265.399902,4155.00,4255.00,000,4255.00
2011-10-21,4145.700195,4168.600098,4131.899902,4141.899902,000,4141.899902
2011-10-20,4201.100098,4201.399902,4135.399902,4144.899902,000,4144.899902
2011-10-19,4196.00,4232.600098,4194.00,4213.700195,000,4213.700195
2011-10-18,4254.899902,4254.899902,4186.50,4186.899902,000,4186.899902
2011-10-17,4221.700195,4287.700195,4220.899902,4275.399902,000,4275.399902
2011-10-14,4232.799805,4232.799805,4196.200195,4205.600098,000,4205.600098
2011-10-13,4216.600098,4256.100098,4206.399902,4244.50,000,4244.50
2011-10-12,4214.50,4214.799805,4167.799805,4204.299805,000,4204.299805
2011-10-11,4215.100098,4245.399902,4204.399902,4227.600098,000,4227.600098
2011-10-07,4083.300049,4182.00,4083.199951,4162.899902,000,4162.899902
2011-10-06,3942.899902,4069.899902,3942.899902,4069.899902,000,4069.899902
2011-10-05,3897.00,3951.800049,3888.699951,3926.50,000,3926.50
2011-10-04,3891.600098,3904.100098,3840.199951,3872.100098,000,3872.100098
2011-10-03,3990.600098,3991.399902,3893.100098,3897.00,000,3897.00
2011-09-30,4014.800049,4035.300049,3980.50,4008.600098,000,4008.600098
2011-09-29,4021.800049,4024.00,3965.199951,4008.300049,000,4008.300049
2011-09-28,4012.100098,4053.800049,4009.399902,4039.50,000,4039.50
2011-09-27,3890.199951,4004.600098,3888.100098,4004.600098,000,4004.600098
2011-09-26,3917.800049,3956.399902,3862.399902,3863.899902,000,3863.899902
2011-09-23,3944.899902,3968.300049,3882.199951,3903.199951,000,3903.199951
2011-09-22,4044.600098,4044.600098,3953.600098,3964.899902,000,3964.899902
2011-09-21,4049.899902,4073.50,4026.100098,4071.800049,000,4071.800049
2011-09-20,4077.199951,4083.800049,4029.199951,4040.199951,000,4040.199951
2011-09-19,4140.100098,4141.399902,4070.50,4081.50,000,4081.50
2011-09-16,4085.300049,4160.00,4085.300049,4149.399902,000,4149.399902
2011-09-15,4030.800049,4101.299805,4026.300049,4071.699951,000,4071.699951
2011-09-14,4076.699951,4110.00,3997.600098,4005.800049,000,4005.800049
2011-09-13,4052.300049,4094.199951,4050.800049,4072.699951,000,4072.699951
2011-09-12,4169.299805,4170.00,4038.50,4038.50,000,4038.50
2011-09-09,4186.100098,4232.00,4182.399902,4194.700195,000,4194.700195
2011-09-08,4196.200195,4218.899902,4161.200195,4188.00,000,4188.00
2011-09-07,4097.50,4183.399902,4097.50,4183.399902,000,4183.399902
2011-09-06,4122.700195,4122.700195,4072.699951,4075.50,000,4075.50
2011-09-05,4221.200195,4222.100098,4135.899902,4141.899902,000,4141.899902
2011-09-02,4295.200195,4295.200195,4225.899902,4242.899902,000,4242.899902
2011-09-01,4297.899902,4354.600098,4297.899902,4307.50,000,4307.50
2011-08-31,4269.200195,4296.50,4254.100098,4296.50,000,4296.50
2011-08-30,4275.00,4308.00,4262.799805,4269.200195,000,4269.200195
2011-08-29,4209.50,4284.600098,4209.50,4263.299805,000,4263.299805
2011-08-26,4206.700195,4229.00,4197.799805,4200.00,000,4200.00
2011-08-25,4182.700195,4233.399902,4182.600098,4212.799805,000,4212.799805
2011-08-24,4186.50,4238.600098,4160.399902,4167.600098,000,4167.600098
2011-08-23,4085.50,4173.399902,4085.50,4173.399902,000,4173.399902
2011-08-22,4099.00,4160.899902,4075.100098,4082.300049,000,4082.300049
2011-08-19,4209.700195,4211.399902,4099.399902,4101.899902,000,4101.899902
2011-08-18,4301.600098,4305.600098,4243.00,4251.200195,000,4251.200195
2011-08-17,4250.200195,4324.700195,4246.799805,4303.899902,000,4303.899902
2011-08-16,4285.00,4298.899902,4238.50,4247.299805,000,4247.299805
2011-08-15,4193.50,4282.899902,4189.399902,4282.899902,000,4282.899902
2011-08-12,4155.899902,4216.100098,4151.600098,4172.600098,000,4172.600098
2011-08-11,4107.50,4167.399902,4058.399902,4140.799805,000,4140.799805
2011-08-10,4073.100098,4162.00,4073.100098,4141.299805,000,4141.299805
2011-08-09,3948.800049,4044.100098,3765.899902,4034.800049,000,4034.800049
2011-08-08,4078.600098,4079.899902,3982.800049,3986.100098,000,3986.100098
2011-08-05,4222.899902,4222.899902,4087.699951,4105.399902,000,4105.399902
2011-08-04,4337.50,4359.50,4276.200195,4276.50,000,4276.50
2011-08-03,4404.100098,4404.100098,4326.299805,4332.799805,000,4332.799805
2011-08-02,4479.299805,4479.50,4428.700195,4433.600098,000,4433.600098
2011-08-01,4440.899902,4517.399902,4439.799805,4497.799805,000,4497.799805
2011-07-29,4466.50,4468.799805,4421.100098,4424.600098,000,4424.600098
2011-07-28,4517.899902,4518.100098,4463.799805,4463.799805,000,4463.799805
2011-07-27,4564.600098,4570.50,4536.600098,4537.399902,000,4537.399902
2011-07-26,4536.299805,4582.700195,4536.200195,4573.299805,000,4573.299805
2011-07-25,4595.299805,4595.399902,4529.200195,4530.399902,000,4530.399902
2011-07-22,4565.299805,4612.200195,4565.299805,4602.899902,000,4602.899902
2011-07-21,4551.299805,4576.100098,4551.299805,4556.00,000,4556.00
2011-07-20,4486.00,4549.700195,4485.100098,4549.700195,000,4549.700195
2011-07-19,4461.200195,4480.899902,4445.00,4468.100098,000,4468.100098
2011-07-18,4473.100098,4477.600098,4450.600098,4472.00,000,4472.00
2011-07-15,4474.799805,4484.100098,4454.299805,4473.50,000,4473.50
2011-07-14,4515.200195,4515.200195,4464.899902,4490.700195,000,4490.700195
2011-07-13,4499.399902,4528.299805,4487.00,4514.799805,000,4514.799805
2011-07-12,4570.899902,4571.00,4491.700195,4495.399902,000,4495.399902
2011-07-11,4641.50,4641.50,4579.700195,4582.299805,000,4582.299805
2011-07-08,4615.299805,4657.399902,4615.200195,4654.700195,000,4654.700195
2011-07-07,4601.799805,4617.200195,4584.50,4605.50,000,4605.50
2011-07-06,4601.600098,4614.200195,4582.50,4605.00,000,4605.00
2011-07-05,4617.899902,4626.799805,4592.200195,4598.100098,000,4598.100098
2011-07-04,4602.700195,4640.100098,4602.700195,4610.700195,000,4610.700195
2011-07-01,4612.200195,4622.00,4577.799805,4591.200195,000,4591.200195
2011-06-30,4536.399902,4609.200195,4536.299805,4608.00,000,4608.00
2011-06-29,4490.799805,4534.00,4490.799805,4529.50,000,4529.50
2011-06-28,4476.899902,4503.299805,4463.399902,4474.299805,000,4474.299805
2011-06-27,4502.100098,4502.399902,4453.700195,4461.799805,000,4461.799805
2011-06-24,4502.100098,4521.50,4490.200195,4508.100098,000,4508.100098
2011-06-23,4526.899902,4540.50,4500.200195,4500.50,000,4500.50
2011-06-22,4523.799805,4565.899902,4523.600098,4532.600098,000,4532.600098
2011-06-21,4465.600098,4509.799805,4464.600098,4508.200195,000,4508.200195
2011-06-20,4487.200195,4520.600098,4451.700195,4451.700195,000,4451.700195
2011-06-17,4486.399902,4524.899902,4465.899902,4484.899902,000,4484.899902
2011-06-16,4547.50,4549.00,4479.100098,4479.200195,000,4479.200195
2011-06-15,4584.399902,4588.299805,4553.399902,4566.799805,000,4566.799805
2011-06-14,4549.700195,4593.299805,4511.700195,4585.00,000,4585.00
2011-06-10,4557.100098,4589.200195,4552.600098,4562.100098,000,4562.100098
2011-06-09,4534.700195,4557.299805,4519.100098,4549.600098,000,4549.600098
2011-06-08,4572.299805,4575.50,4518.100098,4536.799805,000,4536.799805
2011-06-07,4560.700195,4576.00,4531.600098,4566.299805,000,4566.299805
2011-06-06,4577.299805,4577.299805,4550.399902,4569.100098,000,4569.100098
2011-06-03,4602.299805,4612.799805,4578.00,4583.100098,000,4583.100098
2011-06-02,4687.00,4687.700195,4591.799805,4600.399902,000,4600.399902
2011-06-01,4711.299805,4724.799805,4694.399902,4707.299805,000,4707.299805
2011-05-31,4672.299805,4717.399902,4671.299805,4708.299805,000,4708.299805
2011-05-30,4684.600098,4685.100098,4660.399902,4667.50,000,4667.50
2011-05-27,4659.200195,4688.00,4650.100098,4684.00,000,4684.00
2011-05-26,4600.899902,4660.200195,4600.100098,4660.200195,000,4660.200195
2011-05-25,4633.50,4633.50,4582.700195,4584.700195,000,4584.700195
2011-05-24,4638.100098,4639.899902,4595.700195,4628.799805,000,4628.799805
2011-05-23,4720.299805,4720.299805,4643.00,4643.00,000,4643.00
2011-05-20,4744.899902,4745.200195,4726.600098,4732.200195,000,4732.200195
2011-05-19,4705.00,4763.899902,4704.799805,4756.399902,000,4756.399902
2011-05-18,4680.799805,4706.299805,4677.600098,4693.700195,000,4693.700195
2011-05-17,4658.50,4685.399902,4650.200195,4683.899902,000,4683.899902
2011-05-16,4692.50,4693.100098,4641.399902,4650.00,000,4650.00
2011-05-13,4699.200195,4714.00,4675.399902,4711.399902,000,4711.399902
2011-05-12,4755.200195,4755.399902,4696.100098,4696.100098,000,4696.100098
2011-05-11,4739.600098,4784.600098,4739.600098,4780.200195,000,4780.200195
2011-05-10,4761.299805,4782.600098,4725.799805,4725.799805,000,4725.799805
2011-05-09,4752.899902,4795.899902,4752.700195,4756.799805,000,4756.799805
2011-05-06,4734.00,4761.700195,4713.399902,4743.00,000,4743.00
2011-05-05,4736.100098,4756.299805,4716.899902,4753.700195,000,4753.700195
2011-05-04,4780.100098,4780.100098,4730.200195,4740.100098,000,4740.100098
2011-05-03,4811.100098,4811.100098,4769.700195,4784.600098,000,4784.600098
2011-05-02,4826.299805,4835.50,4765.100098,4825.299805,000,4825.299805
2011-04-29,4875.100098,4875.200195,4794.799805,4823.200195,000,4823.200195
2011-04-28,4877.899902,4910.200195,4871.799805,4873.00,000,4873.00
2011-04-27,4919.299805,4930.600098,4869.700195,4872.899902,000,4872.899902
2011-04-21,4871.50,4915.50,4870.299805,4913.799805,723050600,4913.799805
2011-04-20,4802.100098,4859.00,4802.100098,4859.00,000,4859.00
2011-04-19,4845.600098,4845.600098,4788.600098,4793.299805,000,4793.299805
2011-04-18,4852.600098,4881.200195,4840.200195,4861.899902,000,4861.899902
2011-04-15,4880.700195,4890.200195,4852.100098,4852.100098,000,4852.100098
2011-04-14,4897.700195,4902.399902,4860.399902,4884.200195,000,4884.200195
2011-04-13,4886.700195,4919.50,4876.200195,4911.00,000,4911.00
2011-04-12,4961.100098,4966.50,4889.700195,4898.700195,000,4898.700195
2011-04-11,4943.299805,4976.399902,4940.700195,4971.200195,000,4971.200195
2011-04-08,4904.00,4941.600098,4902.100098,4940.600098,000,4940.600098
2011-04-07,4914.399902,4924.00,4899.799805,4908.100098,000,4908.100098
2011-04-06,4898.799805,4913.200195,4890.200195,4912.899902,000,4912.899902
2011-04-05,4892.700195,4905.399902,4891.50,4900.100098,000,4900.100098
2011-04-04,4868.600098,4902.399902,4868.600098,4886.799805,000,4886.799805
2011-04-01,4836.100098,4878.799805,4836.100098,4861.799805,000,4861.799805
2011-03-31,4828.700195,4845.799805,4813.00,4837.899902,000,4837.899902
2011-03-30,4763.200195,4839.200195,4763.200195,4822.200195,000,4822.200195
2011-03-29,4730.600098,4758.299805,4721.50,4755.799805,000,4755.799805
2011-03-28,4733.399902,4743.299805,4723.700195,4733.600098,000,4733.600098
2011-03-25,4705.399902,4763.00,4705.399902,4742.600098,000,4742.600098
2011-03-24,4660.00,4699.600098,4660.00,4699.600098,000,4699.600098
2011-03-23,4640.799805,4665.700195,4637.50,4652.399902,000,4652.399902
2011-03-22,4648.899902,4677.00,4636.700195,4643.399902,000,4643.399902
2011-03-21,4625.299805,4643.100098,4606.399902,4642.799805,000,4642.799805
2011-03-18,4571.399902,4633.799805,4563.399902,4626.399902,000,4626.399902
2011-03-17,4546.600098,4560.899902,4477.399902,4555.299805,000,4555.299805
2011-03-16,4532.700195,4582.200195,4528.299805,4558.200195,000,4558.200195
2011-03-15,4624.00,4626.100098,4479.700195,4528.700195,000,4528.700195
2011-03-14,4634.799805,4634.799805,4564.100098,4626.399902,000,4626.399902
2011-03-11,4685.899902,4686.700195,4630.700195,4644.799805,000,4644.799805
2011-03-10,4761.50,4773.299805,4697.100098,4699.700195,000,4699.700195
2011-03-09,4806.700195,4808.00,4758.600098,4767.799805,000,4767.799805
2011-03-08,4795.399902,4814.100098,4772.50,4808.200195,000,4808.200195
2011-03-07,4850.700195,4852.399902,4792.299805,4797.899902,000,4797.899902
2011-03-04,4821.50,4864.299805,4821.200195,4864.299805,000,4864.299805
2011-03-03,4806.399902,4814.00,4791.399902,4806.399902,000,4806.399902
2011-03-02,4817.399902,4817.700195,4779.399902,4803.200195,000,4803.200195
2011-03-01,4839.700195,4856.700195,4826.399902,4826.399902,000,4826.399902
2011-02-28,4839.700195,4840.399902,4815.399902,4831.700195,000,4831.700195
2011-02-25,4803.50,4845.899902,4799.200195,4836.50,000,4836.50
2011-02-24,4839.399902,4839.700195,4803.399902,4809.299805,000,4809.299805
2011-02-23,4848.200195,4854.399902,4831.50,4845.899902,000,4845.899902
2011-02-22,4914.200195,4917.100098,4853.00,4856.700195,000,4856.700195
2011-02-21,4923.399902,4924.299805,4881.600098,4900.00,000,4900.00
2011-02-18,4929.00,4938.799805,4925.00,4936.700195,000,4936.700195
2011-02-17,4934.00,4944.399902,4932.399902,4938.399902,000,4938.399902
2011-02-16,4924.00,4939.700195,4918.200195,4930.200195,000,4930.200195
2011-02-15,4936.50,4938.899902,4919.200195,4931.00,743563600,4931.00
2011-02-14,4891.600098,4938.200195,4885.100098,4935.799805,794180000,4935.799805
2011-02-11,4914.399902,4914.399902,4880.899902,4880.899902,000,4880.899902
2011-02-10,4901.600098,4915.00,4901.399902,4914.399902,000,4914.399902
2011-02-09,4900.00,4931.200195,4899.200195,4904.799805,000,4904.799805
2011-02-08,4876.100098,4892.899902,4875.299805,4890.399902,000,4890.399902
2011-02-07,4860.100098,4869.600098,4859.50,4868.50,000,4868.50
2011-02-04,4826.00,4870.200195,4825.200195,4862.700195,000,4862.700195
2011-02-03,4803.100098,4824.700195,4792.00,4820.600098,000,4820.600098
2011-02-02,4768.600098,4807.600098,4768.600098,4796.50,000,4796.50
2011-02-01,4759.100098,4767.100098,4751.799805,4752.100098,000,4752.100098
2011-01-31,4757.899902,4758.100098,4717.600098,4753.899902,000,4753.899902
2011-01-28,4803.399902,4805.600098,4755.799805,4774.899902,000,4774.899902
